Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
omega-seamaster-planet-ocean-39-5-mm-p406,"Omega Seamaster Planet Ocean 39,5 mm","<p>Hier präsentieren wir die Omega Planet Ocean aus dem Jahr 2020 im Full Set. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>215.30.40.20.03.001</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2020</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>39,5 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Blau</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Omega,Armbanduhr,"Omega, 215.30.40.20.03.001, 2020, Full Set",TRUE,Titel,Einzelstück,MG-PLN-CN-39,shopify,1,deny,manual,4450,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p406/0.jpg,1,"Omega Seamaster Planet Ocean 39,5 mm",active
omega-seamaster-planet-ocean-39-5-mm-p406,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p406/1.jpg,2,"Omega Seamaster Planet Ocean 39,5 mm",
omega-seamaster-planet-ocean-39-5-mm-p406,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p406/2.jpg,3,"Omega Seamaster Planet Ocean 39,5 mm",
omega-seamaster-planet-ocean-39-5-mm-p406,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p406/3.jpg,4,"Omega Seamaster Planet Ocean 39,5 mm",
omega-seamaster-planet-ocean-39-5-mm-p406,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p406/4.jpg,5,"Omega Seamaster Planet Ocean 39,5 mm",
omega-seamaster-planet-ocean-39-5-mm-p406,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p406/5.jpg,6,"Omega Seamaster Planet Ocean 39,5 mm",
panerai-luminor-marina-handaufzug-2016-p399,Panerai Luminor Marina Handaufzug 2016,"<p>Hier präsentieren wir die Panerai Luminor Marina PAM00632 im Full Set aus dem Jahr 2016. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>PAM00632</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2016</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>44 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Schwarz</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Leder / Kautschuk</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Handaufzug</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Panerai,Armbanduhr,"Panerai, PAM00632, 2016, Gut, Full Set",TRUE,Titel,Einzelstück,PNR-LMN-MRN-PM0,shopify,1,deny,manual,3990,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p399/0.jpg,1,Panerai Luminor Marina Handaufzug 2016,active
panerai-luminor-marina-handaufzug-2016-p399,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p399/1.jpg,2,Panerai Luminor Marina Handaufzug 2016,
panerai-luminor-marina-handaufzug-2016-p399,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p399/2.jpg,3,Panerai Luminor Marina Handaufzug 2016,
panerai-luminor-marina-handaufzug-2016-p399,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p399/3.jpg,4,Panerai Luminor Marina Handaufzug 2016,
panerai-luminor-marina-handaufzug-2016-p399,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p399/4.jpg,5,Panerai Luminor Marina Handaufzug 2016,
panerai-luminor-marina-handaufzug-2016-p399,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p399/5.jpg,6,Panerai Luminor Marina Handaufzug 2016,
breitling-avenger-bandit-chronograph-p405,Breitling Avenger Bandit Chronograph,"<p>Hier präsentieren wir den Breitling Avenger Bandit Chronograph im Full Set aus dem Jahr 2017. Die Breitling ist ein kompromisslos sportlicher Chronograph mit 45 mm Titangehäuse, der durch sein geringes Gewicht und extreme Robustheit überzeugt. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>E1338310</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2017</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Titan</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Grau</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Textil</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Automatik</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Breitling,Armbanduhr,"Breitling, E1338310, 2017, Gut, Full Set",TRUE,Titel,Einzelstück,XN-HR-PRS-WIR2,shopify,1,deny,manual,3250,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p405/0.jpg,1,Breitling Avenger Bandit Chronograph,active
breitling-avenger-bandit-chronograph-p405,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p405/1.jpg,2,Breitling Avenger Bandit Chronograph,
breitling-avenger-bandit-chronograph-p405,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p405/2.jpg,3,Breitling Avenger Bandit Chronograph,
breitling-avenger-bandit-chronograph-p405,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p405/3.jpg,4,Breitling Avenger Bandit Chronograph,
breitling-avenger-bandit-chronograph-p405,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p405/4.jpg,5,Breitling Avenger Bandit Chronograph,
breitling-avenger-bandit-chronograph-p405,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p405/5.jpg,6,Breitling Avenger Bandit Chronograph,
omega-speedmaster-chronoscope-p403,Omega Speedmaster Chronoscope,"<p>Hier präsentieren wir die Omega Speedmaster Chronoscope im Full Set. Die Omega wurde im Frühjahr 2026 im Omega Service Center geprüft und reguliert. (siehe Dokument) Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>329.33.43.51.02.001</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>43 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Weiß / blau</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Automatik</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Garantiekarte, Box</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Omega,Armbanduhr,"Omega, 329.33.43.51.02.001, Full Set",TRUE,Titel,Einzelstück,MG-SPD-CHR,shopify,1,deny,manual,6250,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p403/0.jpg,1,Omega Speedmaster Chronoscope,active
omega-speedmaster-chronoscope-p403,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p403/1.jpg,2,Omega Speedmaster Chronoscope,
omega-speedmaster-chronoscope-p403,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p403/2.jpg,3,Omega Speedmaster Chronoscope,
omega-speedmaster-chronoscope-p403,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p403/3.jpg,4,Omega Speedmaster Chronoscope,
omega-speedmaster-chronoscope-p403,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p403/4.jpg,5,Omega Speedmaster Chronoscope,
omega-speedmaster-chronoscope-p403,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p403/5.jpg,6,Omega Speedmaster Chronoscope,
omega-seamaster-aqua-terra-gmt-p395,Omega Seamaster Aqua Terra GMT,"<p>Hier präsentieren wir die Omega Seamaster Aqua Terra. Für alle, die nicht nur die Zeit im Blick haben, sondern gleich mehrere. Die Omega Aqua Terra hatte im Frühjahr 2025 eine komplette Revision bei einem Uhrmacher erhalten. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>231.10.43.22.03.001</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>43 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Blau</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Leder (guter Zustand)</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Automatik (Manufakturkaliber)</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Sehr gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Omega,Armbanduhr,"Omega, 231.10.43.22.03.001, Sehr gut",TRUE,Titel,Einzelstück,MG-SMS-Q-TRR1,shopify,1,deny,manual,3950,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p395/0.jpg,1,Omega Seamaster Aqua Terra GMT,active
omega-seamaster-aqua-terra-gmt-p395,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p395/1.jpg,2,Omega Seamaster Aqua Terra GMT,
omega-seamaster-aqua-terra-gmt-p395,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p395/2.jpg,3,Omega Seamaster Aqua Terra GMT,
omega-seamaster-aqua-terra-gmt-p395,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p395/3.jpg,4,Omega Seamaster Aqua Terra GMT,
omega-seamaster-aqua-terra-gmt-p395,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p395/4.jpg,5,Omega Seamaster Aqua Terra GMT,
omega-seamaster-aqua-terra-gmt-p395,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p395/5.jpg,6,Omega Seamaster Aqua Terra GMT,
rolex-datejust-41-schwarzes-zifferblatt-p393,"Rolex Datejust 41, schwarzes Zifferblatt","<p>Hier präsentieren wir die Rolex Datejust 41 aus dem Jahr 2026 im Full Set. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>126300</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2026</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>41 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Schwarz</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Rolex,Armbanduhr,"Rolex, 126300, 2026, Full Set",TRUE,Titel,Einzelstück,RLX-DTJ-41-ZB2,shopify,1,deny,manual,9900,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p393/0.jpg,1,"Rolex Datejust 41, schwarzes Zifferblatt",active
rolex-datejust-41-schwarzes-zifferblatt-p393,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p393/1.jpg,2,"Rolex Datejust 41, schwarzes Zifferblatt",
rolex-datejust-41-schwarzes-zifferblatt-p393,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p393/2.jpg,3,"Rolex Datejust 41, schwarzes Zifferblatt",
rolex-datejust-41-schwarzes-zifferblatt-p393,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p393/3.jpg,4,"Rolex Datejust 41, schwarzes Zifferblatt",
rolex-datejust-41-schwarzes-zifferblatt-p393,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p393/4.jpg,5,"Rolex Datejust 41, schwarzes Zifferblatt",
rolex-datejust-41-schwarzes-zifferblatt-p393,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p393/5.jpg,6,"Rolex Datejust 41, schwarzes Zifferblatt",
iwc-gst-chronograph-titan-p367,IWC GST Chronograph Titan,"<p>Hier präsentieren wir die IWC GST Chronograph aus Titan. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>IW370703</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>40 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Titan</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Schwarz</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Titan</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Automatik</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",IWC,Armbanduhr,"IWC, IW370703, Gut",TRUE,Titel,Einzelstück,IWC-GST-CHR-TTN,shopify,1,deny,manual,2890,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p367/0.jpg,1,IWC GST Chronograph Titan,active
iwc-gst-chronograph-titan-p367,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p367/1.jpg,2,IWC GST Chronograph Titan,
iwc-gst-chronograph-titan-p367,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p367/2.jpg,3,IWC GST Chronograph Titan,
iwc-gst-chronograph-titan-p367,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p367/3.jpg,4,IWC GST Chronograph Titan,
iwc-gst-chronograph-titan-p367,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p367/4.jpg,5,IWC GST Chronograph Titan,
iwc-gst-chronograph-titan-p367,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p367/5.jpg,6,IWC GST Chronograph Titan,
rolex-datejust-36-schwarzes-zifferblatt-p382,"Rolex Datejust 36, schwarzes Zifferblatt","<p>Hier präsentieren wir die Rolex Datejust 36 ZB schwarz Ref.126200 im Full Set. Lieferzeit 10-14 Tage. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt. Gerne können wir ein Video senden.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>126200</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2020</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>36 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Grau</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Automatik</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Rolex,Armbanduhr,"Rolex, 126200, 2020, Full Set",TRUE,Titel,Einzelstück,RLX-DTJ-36-ZB,shopify,1,deny,manual,8950,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p382/0.jpg,1,"Rolex Datejust 36, schwarzes Zifferblatt",active
rolex-datejust-36-schwarzes-zifferblatt-p382,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p382/1.jpg,2,"Rolex Datejust 36, schwarzes Zifferblatt",
rolex-datejust-36-schwarzes-zifferblatt-p382,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p382/2.jpg,3,"Rolex Datejust 36, schwarzes Zifferblatt",
rolex-datejust-36-schwarzes-zifferblatt-p382,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p382/3.jpg,4,"Rolex Datejust 36, schwarzes Zifferblatt",
rolex-datejust-36-schwarzes-zifferblatt-p382,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p382/4.jpg,5,"Rolex Datejust 36, schwarzes Zifferblatt",
rolex-datejust-36-schwarzes-zifferblatt-p382,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p382/5.jpg,6,"Rolex Datejust 36, schwarzes Zifferblatt",
rolex-datejust-36-edelstahl-ros-gold-p381,Rolex Datejust 36 Edelstahl/Roségold,"<p>Hier präsentieren wir die Rolex Datejust 36 Ref. 126201 im Full Set. Lieferzeit 10-14 Tage. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt. Gerne können wir ein Video senden.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>126201</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>2019</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>36 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl / Roségold</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zifferblatt</th><td>Grau</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl / Roségold</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Automatik</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Lieferumfang</th><td>Full Set, Papiere, Box</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Rolex,Armbanduhr,"Rolex, 126201, 2019, Full Set",TRUE,Titel,Einzelstück,RLX-DTJ-36-DLS,shopify,1,deny,manual,12950,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p381/0.jpg,1,Rolex Datejust 36 Edelstahl/Roségold,active
rolex-datejust-36-edelstahl-ros-gold-p381,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p381/1.jpg,2,Rolex Datejust 36 Edelstahl/Roségold,
rolex-datejust-36-edelstahl-ros-gold-p381,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p381/2.jpg,3,Rolex Datejust 36 Edelstahl/Roségold,
rolex-datejust-36-edelstahl-ros-gold-p381,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p381/3.jpg,4,Rolex Datejust 36 Edelstahl/Roségold,
junghans-schaltradchronograph-bundeswehr-unikat-p377,Junghans Schaltradchronograph Bundeswehr — Unikat,"<p>Wir bieten hier ein außergewöhnliches Sammlerstück aus dem Hause Junghans an. Einen seltenen Schaltradchronographen mit militärischem Hintergrund. Dieses Exemplar wurde ursprünglich für die Bundeswehr vorgesehen und zeichnet sich durch mehrere besondere Merkmale aus. Besonders hervorzuheben ist die sogenannte Sternzeitregulierung, die auf eine präzise und hochwertige Feinjustierung des Uhrwerks hinweist.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Baujahr</th><td>1953</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Junghans,Armbanduhr,"Junghans, 1953",TRUE,Titel,Einzelstück,XN-JNG-SCH-NKT,shopify,1,deny,manual,4990,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p377/0.jpg,1,Junghans Schaltradchronograph Bundeswehr — Unikat,active
junghans-schaltradchronograph-bundeswehr-unikat-p377,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p377/1.jpg,2,Junghans Schaltradchronograph Bundeswehr — Unikat,
junghans-schaltradchronograph-bundeswehr-unikat-p377,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p377/2.jpg,3,Junghans Schaltradchronograph Bundeswehr — Unikat,
junghans-schaltradchronograph-bundeswehr-unikat-p377,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p377/3.jpg,4,Junghans Schaltradchronograph Bundeswehr — Unikat,
junghans-schaltradchronograph-bundeswehr-unikat-p377,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p377/4.jpg,5,Junghans Schaltradchronograph Bundeswehr — Unikat,
junghans-schaltradchronograph-bundeswehr-unikat-p377,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p377/5.jpg,6,Junghans Schaltradchronograph Bundeswehr — Unikat,
tag-heuer-link-chronograph-automatik-p366,Tag Heuer Link Chronograph Automatik,"<p>Hier präsentieren wir den TAG Heuer Link Chronograph. Die TAG Heuer hatte im März 2026 einen kompletten Service erhalten und kommt mit 2x Jahren Garantie. Unsere Bilder sind unbearbeitet und zeigen jedes Detail — mehr, als das bloße Auge wahrnimmt.</p><table><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Referenz</th><td>CJF2111</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Durchmesser</th><td>42 mm</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Gehäuse</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Band</th><td>Edelstahl</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Werk</th><td>Automatik</td></tr><tr><th align=""left"" style=""padding:4px 18px 4px 0"">Zustand</th><td>Sehr gut</td></tr></table><p>Jede Uhr wird vor dem Verkauf geprüft. 12 Monate Garantie auf das Werk, 14 Tage Rückgaberecht, weltweiter versicherter Versand oder persönliche Übergabe in unserem Showroom in Frankfurt.</p>",Tag Heuer,Armbanduhr,"Tag Heuer, CJF2111, Sehr gut",TRUE,Titel,Einzelstück,TAG-HR-LNK-CHR,shopify,1,deny,manual,1550,TRUE,TRUE,https://hahn-vo-df1c.vercel.app/assets/products/p366/0.jpg,1,Tag Heuer Link Chronograph Automatik,active
tag-heuer-link-chronograph-automatik-p366,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p366/1.jpg,2,Tag Heuer Link Chronograph Automatik,
tag-heuer-link-chronograph-automatik-p366,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p366/2.jpg,3,Tag Heuer Link Chronograph Automatik,
tag-heuer-link-chronograph-automatik-p366,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p366/3.jpg,4,Tag Heuer Link Chronograph Automatik,
tag-heuer-link-chronograph-automatik-p366,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p366/4.jpg,5,Tag Heuer Link Chronograph Automatik,
tag-heuer-link-chronograph-automatik-p366,,,,,,,,,,,,,,,,,https://hahn-vo-df1c.vercel.app/assets/products/p366/5.jpg,6,Tag Heuer Link Chronograph Automatik,
